"Janji Keamanan Masyarakat Tionghoa, Gibran: Saya yang Jamin","Cawapres nomor urut 2 Gibran Rakabuming Raka menjanjikan keamanan bagi warga negara Indonesia (WNI) keturunan China jika dirinya berhasil memenangkan Pilpres 2024. Hal tersebut Gibran sampaikan di hadapan ratusan umat Kristiani dalam acara 'Gibran Menyapa Umat Kristiani' di Nafiri Dischipleship Church (NDC) Central Park, Jakarta Barat, Senin (11/12/2023) malam. Gibran menjamin keamanan masyarakat Tionghoa usai dirinya ditanya apakah pasangan Prabowo Subianto-Gibran akan menjamin keamanan mereka jika berhasil menjadi presiden-wapres. ""Aman, bapak/ibu. Aman, aman, aman. Yang jamin saya. Aman, bapak/ibu tenang saja,"" ujar Gibran disambut tepuk tangan. Kemudian, Gibran menjawab pertanyaan lain seputar pembubaran ibadah ataupun pembangunan gereja di sejumlah daerah. Berdasarkan pengalamannya sebagai Wali Kota Solo, Gibran mengatakan, selama syaratnya lengkap, gereja pasti mudah dibangun. ""Kalau ada penolakan-penolakan, sekali lagi, di setiap daerah itu kan ada FKUB (Forum Kerukunan Umat Beragama) yang terdiri dari semua tokoh, tinggal duduk bareng saja Permasalahannya apa, duduk bareng RT/RW, Kuncinya cuma komunikasi. Itu saja,"" tuturnya. Menurut Gibran, ketika ada penolakan atau penyegelan terhadap rumah ibadah di Solo, solusinya hanyalah duduk bersama. Dari situ, kata dia, mereka akan bersama-sama berkomunikasi untuk mencari solusi. ""Dan beberapa kasus yang kita tangani, itu kalau sekarang sebagian besar bisa diselesaikan sendiri. Di RT/RW. Jadi wali kotnya enggak perlu turun langsung. Intinya kita ingin semuanya bisa beribadah dengan tenang aman, nyaman, itu saja kok,"" jelas Gibran. Sementara itu, terkait pengungsi Rohingya, Gibran enggan menjawab secara gamblang. Gibran lebih suka untuk fokus pada kesejahteraan rakyat Indonesia. ""Ya enggak perlu saya jawab ya. Karena itu sudah jelas itu secara ilegal. Nah kemarin kan pemerintah sudah memberikan beberapa solusi. Itu saja kuncinya ilegal, enggak perlu saya jawab. Kita fokus ke kesejahteraan warga kita dulu saja ya,"" imbuh Gibran."
"Gibran Tanya SGIE di Debat Cawapres, Cak Imin: Apa Itu?","Jakarta - Calon Wakil Presiden nomor urut 2, Gibran Rakabuming Raka, bertanya kepada Cawapres nomor urut 1, Muhaimin Iskandar (Cak Imin), tentang SGIE di Debat Cawapres 2024. Cak Imin lalu bertanya balik mengenai arti SGIE tersebut.Gibran mulanya menyampaikan bahwa Cak Imin akan sangat mengerti mengenai permasalahan yang akan ditanyakan kepada dirinya. Dia bertanya kepada Cak Imin soal upaya menaikkan peringkat Indonesia di SGIE.""Karena Gus Muhaimin ini adalah Ketua Umum dari PKB, saya yakin sekali Gus Muhaimin paham sekali ini untuk masalah ini,"" kata Gibran. ""Bagaimana langkah Gus Muhaimin untuk menaikkan peringkat Indonesia di SGIE? sambung Gibran.Cak Imin sambil mencatat pertanyaan Gibran dan menanyakan ulang maksud dari pertanyaan tersebut. Gibran menegaskan pertanyaan yang dimaksud adalah SGIE.Lalu tiba giliran Cak Imin untuk menjawab. Dalam pernyataan pembukanya, Cak Imin bertanya mengenai apa itu SGIE.""Terus terang SGIE saya nggak paham, SGIE itu apa?"" tanya Cak Imin.Namun saat Gibran hendak menjawab, moderator mengingatkan bahwa jika tak ada pernyataan lagi dari Cak Imin, waktu menjawab akan langsung selesai. Cak Imin pun mengaku tidak apa-apa.""Tidak apa-apa saya tidak pernah mendengar istilah SGIE itu,"" ujar Cak Imin.Waktu menjawab Cak Imin pun dihentikan. Giliran Gibran menjelaskan pertanyaan yang dimaksud.""Baik Gus, kita kan sedang fokus mengembangkan ekonomi syariah, keuangan syariah, otomatis kita harus ngerti juga masalah SGIE. SGIE itu adalah state of global islamic economy,"" ujar Gibran.Gibran mengatakan produk Indonesia yang masuk 10 besar baru makanan halal dan skincare. Gibran juga menyinggung kalau pertanyaannya terlalu sulit.""Misalnya sekarang yang sudah masuk peringkat 10 besar adalah makanan halal kita, skincare halal kita, fashion kita, itu yang saya maksud Gus. Dan ya mohon maaf kalau pertanyaannya agak sulit ya Gus,"" ujar Gibran.Cak Imin kemudian menjawab kembali. Dia berbicara mengenai potensi Indonesia sebagai negara dengan umat Islam terbanyak.""Memang pertanyaan ini sungguh penting karena Indonesia dengan jumlah umat Islam yang terbanyak di dunia sekaligus bukan saja sebagai pasar ekonomi syariah, pasar pariwisata halal, pasar perbankan syariah. Tetapi sekaligus punya potensi menjadi pusat ekonomi syariah dunia, posisi kita yang di bawah ini membutuhkan langkah penting,"" ujar dia. (knv/knv)"
"Anies Janji Jamin Kebebasan Berpendapat: Wakanda No More, Indonesia Forever","Jakarta - Calon presiden (capres) nomor urut 1, Anies Baswedan, berjanji menjamin kebebasan berpendapat jika menjadi presiden. Dia tak ingin orang takut memberikan kritik kepada pemerintah.""Saya ingin sampaikan kepada semua, kebebasan berpendapat akan dijamin, kita tidak mengizinkan lagi situasi di mana orang takut,"" kata Anies dalam Debat Pilpres 2024 perdana yang digelar di gedung KPU RI, Jakarta, Selasa (12/12/2023).Hal tersebut disampaikan Anies pada sesi pernyataan penutup. Dengan adanya kebebasan berpendapat, Anies mengatakan tak akan ada lagi yang menggunakan istilah 'wakanda' untuk merujuk negara Indonesia. ""Maka itu saya sampaikan wakanda no more, Indonesia forever,"" ucapnya.Dalam beberapa kesempatan, Anies memang kerap menyinggung soal penggunaan istilah 'wakanda' atau 'konoha' saat dipakai pihak yang ingin menyampaikan kritik atas kondisi di Indonesia.Lebih lanjut, Anies mengatakan khalayak luas ingin praktik korupsi di Indonesia berantas hingga tuntas. Selain itu, menurutnya, banyak yang ingin agar pemerintah memberikan pelayanan terbaik.Kemudian, dia menyinggung soal pelanggaran etika. Menurutnya, saat ini Indonesia berada di persimpangan antara tetap menjadi negara hukum atau berubah menjadi negara kekuasaan.""Sekarang ini kita di persimpangan jalan, antara tetap menjadi negara hukum di mana kekuasaan dikendalikan oleh hukum atau kita menjadi negara kekuasaan di mana hukum diatur dan dikendalikan oleh penguasa,"" kata dia.Menurutnya, sikap menjunjung etika diuji oleh para kontestan Pilpres 2024. Anies mengatakan pihaknya menawarkan perubahan.""Dalam situasi itu, saya ingin sampaikan, ini adalah sebuah gerakan perubahan, kita ingin sama-sama. Kita ingin mengembalikan tetap menjadi negara hukum di mana kekuasaan dikendalikan,"" katanya. (jbr/imk)"
"Prabowo: Tanpa Kekuatan Militer, Bangsa Akan Dilindas Seperti Gaza, Kita Harus Kuat","Capres nomor urut 2 Prabowo Subianto mengatakan, tanpa kekuatan militer, maka sebuah bangsa bisa bernasib sama seperti Palestina yang sedang dijajah di Jalur Gaza saat ini oleh Israel. Hal tersebut Prabowo sampaikan dalam debat capres kedua di Istora Senayan, Jakarta, Minggu (7/1/2024). ""Tanpa kekuatan militer, sejarah peradaban manusia mengajarkan bahwa bangsa itu akan dilindas seperti di Gaza seperti saat ini,"" ujar Prabowo. Prabowo menjelaskan, dalam berbagai ilmu pengetahuan, yang paling mendasar tentang kekuatan nasional adalah kekuatan militernya. Dia menegaskan sebuah negara harus memiliki kekuatan militer yang kuat. ""Akan diambil kekayaannya, akan diusir dari tanah airnya. Tidak bisa tidak. Kita harus kuat. Kita harus kuat,"" imbuhnya."
Jusuf Kalla Optimistis Pilpres 2 Putaran,"Wakil Presiden ke-10 dan ke-12 Jusuf Kalla (JK) meyakini pemilihan presiden (pilpres) 2024 akan berlangsung dengan dua putaran. Diketahui, Pilpres akan berlangsung dua putaran jika tidak ada salah satu paslon yang berhasil memperoleh jumlah suara lebih dari 50 persen dengan sedikitnya meraih 20 persen suara di tiap provinsi yang tersebar di lebih dari setengah jumlah provinsi di Indonesia. Adapun Pilpres 2024 diikuti oleh tiga kandidat yakni Anies Baswedan dan Muhaimin Iskandar; Prabowo Subianto dan Gibran Rakabuming; serta Ganjar Pranowo dan Mahfud MD. JK yang sejak awal mendukung Anies-Muhaimin ini pun meyakini, tak ada satu pun kandidat yang bisa menang dalam satu putaran, sehingga pilpres akan dilanjutkan ke putaran dua. “Saya optimis (dua putaran),” kata JK usia menggunakan hak suaranya di pemilihan umum (pemilu) 2024 yang berlokasi di SMA Pangudi Luhur atau Tempat Pemungutan Suara (TPS) 03, RW 02, Kelurahan Pulo, Kebayoran Baru, Jakarta Selatan, Rabu (14/2/2024). Usai mencoblos, JK mengaku bersyukur dapat memilih di pemilu 2024 ini berdasarkan hati nurani. Ia pun berharap pemilu tahun ini berlangsung dengan baik. “Alhamdulillah (memilih dengan) hati nurani, sudah dijalankan, semoga berlangsung dengan baik,” kata JK. JK pun berharap, pemilu yang digelar serentak di seluruh Indonesia berjalan dengan aman. Ia juga mengimbau seluruh pihak dapat menjaga kelancaran pemilu. “Harapannya cuma satu pemilu itu bersih untuk seluruh Indonesia. Kalau di sini pasti bersih,” kata JK."
Prabowo-Gibran Janji Putihkan Utang Petani dan Nelayan,"Tim kampanye Prabowo Subianto-Gibran Rakabuming Raka menjanjikan akan memutihkan utang para nelayan dan petani atas kredit usaha mereka selama ini. Hal itu diungkapkan Anggota Dewan Pengarah Tim Kampanye Nasional (TKN) Prabowo-Gibran, Hashim Djojohadikusumo di acara pemenangan Prabowo-Gibran satu putaran bersama para relawan di MG Setos, Kota Semarang, Minggu (21/1/2024). ""Pak Prabowo dan Mas Gibran, hari kedua dan ketiga (setelah terpilih menjadi presiden dan wakil presiden), mereka akan hapus semua utang itu. Akan melakukan pemutihan,"" kata Hashim, dikutip dari siaran pers resmi. Pemutihan utang itu dilakukan agar para petani dan nelayan terbebas dari masalah finansial sehingga mereka tidak lagi dikejar-kejar oleh pihak bank dan bisa meminjam kembali untuk ongkos produksi. ""Kita akan lakukan pemutihan agar supaya jutaan petani dan nelayan bisa pinjam lagi. Tidak akan ditagih oleh bank-bank. Kita hapus. Mereka diberi hak pinjam lagi. Mau pinjam Rp 5 juta, Rp 10 juta, Rp 500 ribu, monggo. Pemerintah Prabowo-Gibran akan beri hak,"" ujar Hashim. Menurut catatannya, ada 8 juta petani dan nelayan yang terlilit utang dari kredit usaha. Mereka disebut tidak mampu membayar utang pokok dan bunga. Dari angka itu, bahkan ada yang berutang sejak tahun 1990 dan 2000-an. Ujung-ujungnya, sebagian besar dari mereka terjebak di rentenir dan pinjaman online. Oleh sebab itu, persoalan ini butuh solusi mendesak. Mengenai dampak kebijakan pemutihan utang ke sistem perbankan, Hashim menjamin perbankan nasional akan tetap sehat. ""Kita jamin perbankan nasional tetap sehat. Tidak akan rusak. Bank itu tidak rugi karena utang lama diganti asuransi kredit, maka tidak rugi,"" kata dia."
"Anies Bicara Penegakan Hukum Harus Transparan, Prabowo Sepakat","Jakarta - Capres nomor urut 1 Anies Baswedan berbicara soal transparansi pada hukum akan menimbulkan kepercayaan kepada masyarakat. Capres nomor urut 2 Prabowo Subianto merespons dan mengaku setuju pada Anies.Awalnya Anies mengatakan bahwa peradilan harus memenuhi rasa keadilan pada semua kasus penegakan hukum. Dia menyebut negara harusnya juga tidak boleh diam jika ada penegakan hukum yang tidak memenuhi keadilan.""Ketika saya bertugas sebagai presiden, maka saya akan tegaskan kepada semua yang berada di lingkar yudisial bahwa tugas anda bukan hanya menegakkan hukum, tugas anda menghadirkan rasa keadilan,"" kata Anies di Gedung KPU, Menteng, Jakpus, Selasa (12/12/2023). ""Kedua, bila terjadi praktik-praktik di mana keadilan tidak hadir, maka negara tidak boleh diam dan mengatakan 'Itu kan proses hukum', tidak bisa, justru negara harus mempertanyakan apa yang sesungguhnya terjadi dan itu lah yang harus dikerjakan negara, memastikan bahwa proses hukum benar-benar berorientasi kepada keadilan,"" tambahnya.Kemudian, Anies menyebut pemberian imbalan atau renumerasi itu penting. Dia menyebut semua hal harus transparan hingga menimbulkan kepercayaan.""Lalu kepada mereka yang bertugas, tadi disampaikan bahwa harus memastikan mereka memiliki renumerasi yang baik itu penting, yang tidak kalah penting adalah semua proses dilakukan secara transparan, promosi transparan, kasus transparan, sehingga ada kepercayaan kepada proses pengadilan,"" katanya.Prabowo lalu merespons Anies dan mengaku setuju. Dia menyebut peradilan harus memiliki meris sistem agar hukum di Indonesia membaik.""Tentang apa yang tadi disampaikan Pak Anies dalam hal ini saya setuju dengan Pak Anies, saya sependapat kita harus membuat yudikatif kuat, harus adu merit system, harus ada ujian yang baik supaya hakim yang baik untuk Indonesia,"" kata Prabowo. (azh/dhn)"
KPU Mendadak Skors Pleno Rekapitulasi Hasil Pemilu 2024,"Jakarta - KPU RI tiba-tiba skors rapat pleno pengumuman hasil Pemilu 2024. Skors tersebut terjadi usai rapat pleno berlangsung sekitar 30 menit.Diketahui, rapat pleno pengumuman hasil Pemilu 2024 ini dimulai sekitar pukul 21.10 WB. Rapat diawali dengan laporan Ketua KPU RI Hasyim Asy'ri.Usai pembacaan laporan, rapat dilanjut dengan penandatanganan berita acara oleh Hasyim dan seluruh komisioner KPU. Setelah itu, Hasyim membacakan surat keputusan hasil rekapitulasi pemilu 2024. Hasyim sudah membacakan suara perolehan pilpres dan pileg 2024. Di tengah pembacaan SK itu, Hasyim tiba-tiba berhenti dan memanggil salah satu petugas KPU.Hasyim tampak terlihat ngobrol sesaat dengan petugas tersebut. ""Mohon izin kita koreksi sebentar,"" kata Hasyim.Beberapa saat kemudian, Hasyim mendadak skors rapat sekitar pukul 21.44 WIB.""Mohon izin kita skors dulu untuk memperbaiki dokumen SK, karena ini penting, kita skors sebentar,"" ujarnya. (eva/imk)"
"Berjaket Biru, Eks Menkes Terawan Hadir di Deretan Pendukung Prabowo","Jakarta - Komisi Pemilihan Umum (KPU) menggelar debat capres terakhir malam ini. Dalam pelaksanaan debat itu, Mantan Menteri Kesehatan (Menkes) Terawan Agus Putranto terlihat dalam barisan TKN Prabowo-Gibran.Pantauan detikcom di Jakarta Convention Center (JCC), Minggu (4/2/2024), Terawan terlihat mengenakan jaket berwarna biru khas TKN. Dalam jaket itu juga tertulis Tim Kampanye Nasional pada dada sebelah kiri, dan tertilis Prabowo Gibran dalam dada sebelah kanan.Terawan juga ikut ketika Prabowo Subianto melakukan konferensi pers usai debat. Dirinya berdiri berdampingan dengan barisan TKN lainnya. Diketahui, KPU selesai menggelar debat kelima atau debat pamungkas yang diikuti capres malam ini. Debat berlangsung sejak pukul 19.00 WIB.Debat tersebut menjadi momentum terakhir para calon presiden (capres) menyampaikan gagasannya. Tema debat kelima ialah Pendidikan, Kesehatan, Ketenagakerjaan, Kebudayaan, Teknologi Informasi, Kesejahteraan Sosial dan Inklusi.Lihat juga Video 'Momen Maruarar Sirait Hadir Dukung Prabowo di Debat Terakhir Pilpres 2024': [Gambas:Video 20detik] (ial/dwia)"
Airlangga Jawab Kritik Anies: Tidak Pernah Ada Pemberi Bansos yang Mengklaim,"Jakarta - Menko Perekonomian Airlangga Hartarto menjawab kritik calon presiden nomor urut 1, Anies Baswedan, terkait bantuan sosial yang mestinya bermanfaat untuk masyarakat bukan pemberinya. Airlangga mengatakan bansos tidak pernah diklaim oleh salah satu pihak.""Tidak pernah ada pemberi yang mengklaim, semua dilakukan rakyat oleh pemerintah sejak sebelum Covid, PKH (Program Keluarga Harapan) kemudian KIS (Kartu Indonesia Sehat),KIP (Kartu Indonesia Pintar),"" kata Airlangga usai debat kelima Pilpres, JCC Senayan, Jakarta Pusat, Minggu (4/2/2024).Ketua Umum (Ketum) Partai Golkar ini menyebut bantuan sosial diperuntukkan bagi rakyat. Ia mengatakan pemberian bansos tersebut sesuai dengan data yang ada. ""Jadi kalau Bansos, itu sepenuhnya untuk rakyat, dari anggaran rakyat sehingga ini semuanya dilaksanakan sesuai dengan data yang ada. Kalau data belum lengkap itu dilengkapi lagi,"" ujarnya.Anies Baswedan sebelumnya mengatakan bantuan sosial (bansos) seharusnya bermanfaat untuk masyarakat, bukan untuk yang memberikannya. Anies mengatakan jika dirinya terpilih sebagai presiden, ia ingin memastikan masyarakat bisa mengakses layanan kesehatan dengan cepat.Salah satu cara agar masyarakat sejahtera dengan memberikan bansos sesuai kebutuhan. Anies kemudian menyinggung bahwa bansos yang digelontorkan seharusnya bermanfaat langsung bagi masyarakat, bukan pemberi bansos.""Bukan memberikan bansos untuk keperluan yang memberi, tetapi untuk kepentingan yang diberi,"" ucap Anies pada debat kelima Pilpres 2024.Ia kemudian menjelaskan, pihaknya berkomitmen untuk menghadirkan kesejahteraan bagi masyarakat Indonesia.Simak juga Video 'Anies Janji Bakal Bagi-bagi Bansos Plus': [Gambas:Video 20detik] (dwr/dwia)"
Gibran Tutup Debat Cawapres: Tantangan Zaman Now Butuh Solusi Zaman Now,"Jakarta - Cawapres nomor 2, Gibran Rakabuming Raka, menutup Debat Cawapres Pemilu 2024 dengan berbicara kembali hilirisasi hingga perubahan iklim. Gibran mengatakan masalah-masalah zaman sekarang harus diatasi dengan solusi yang kekinian.Mulanya Gibran mengatakan bahwa dirinya tak pernah bosan untuk membahas hilirisasi. Menurut dia, hilirisasi akan mengeluarkan Indonesia dari negara middle income trap.""Saya tidak akan pernah bosan-bosan membahas hilirisasi dengan hilirisasi kita akan keluar dari middle income trap, dengan hilirisasi kita akan meningkatkan nilai tambah di dalam negeri, dengan hilirisasi kita akan membuka lapangan pekerjaan seluas-luasnya. Tentunya dalam pelaksanaannya dipikirkan aspek lingkungan, keberlanjutan dan sosialnya,"" kata Gibran dalam Debat Pilpres 2024 di Jakarta, Minggu (21/1/2024). ""Dampak perubahan iklim ini semakin nyata banjir kekeringan, kenaikan air laut, ini adalah ancaman nyata dan sudah di depan mata,"" sambung dia.Gibran lalu berbicara tantangan zaman now yang harus diatasi dengan solusi zaman now. Dia ingin mencari titik tengah mengenai hilirisasi yang terus dilanjutkan dan tetap menjaga lingkungan.""Semua masalah ini adalah tantangan zaman now, membutuhkan solusi zaman now, tantangannya adalah bagaimana kita mencari titik tengah, titik keseimbangan, lanjutkan hilirisasi tapi wajib menjaga lingkungan, tingkatkan produktivitas pertanian dan sektor maritim tapi wajib menjaga keseimbangan alam,"" ujar Gibran. (knv/imk)"
KPU Akan Terima Hasil Pemeriksaan Kesehatan 3 Capres-Cawapres Lusa,"Jakarta - Komisi Pemilihan Umum (KPU) akan menerima hasil tes pemeriksaan kesehatan dari tiga bakal pasangan calon Presiden dan Wakil Presiden dari RSPAD Gatot Subroto. Hasil tes itu akan diterima KPU pada lusa.""Hasil dari rangkaian pemeriksaan kesehatan untuk tiga bakal pasangan calon yang sudah dilakukan pemeriksaan, itu nanti akan bersama-sama, hasil dari tiga bakal pasangan calon tersebut oleh tim pemeriksa RSPAD Gatot Subroto akan disampaikan pada KPU secara resmi pada hari Jumat, sekira jam 14.00 siang atau bakda jumatan,"" kata Ketua KPU RI Hasyim Asy'ari di kantor KPU, Menteng, Jakarta Pusat, Rabu (25/10/2023).Sebagaimana diketahui, Anies Baswedan dan Muhaimin Iskandar atau Cak Imin menjadi pasangan calon pertama yang memeriksakan kesehatan secara menyeluruh. Pemeriksaan mereka dilakukan pada Sabtu (21/10). Sedangkan untuk Ganjar Pranowo dan Mahfud Md menjadi pasangan calon kedua yang diperiksa kesehatannya. Mereka diperiksa kesehatan pada Minggu (22/10).Selanjutnya, untuk Prabowo Subianto dan Gibran Rakabuming Raka baru mendaftarkan diri ke KPU sebagai capres-cawapres hari ini. Keduanya akan melakukan pemeriksaan kesehatan pada Kamis (26/10).Dalam pemeriksaan kesehatan itu, bakal pasangan calon akan diperiksa secara menyeluruh. Diantaranya, baik secara jasmani, rohani maupun keterbebasan dari narkoba.Simak Video 'KPU Umumkan Pendaftaran Capres-cawapres 2024 Telah Selesai':[Gambas:Video 20detik] (amw/dwia)"
"Pendaftaran Capres-Cawapres 2024 Ditutup, KPU Lanjut Verifikasi Data","Jakarta - Komisi Pemilihan Umum (KPU) resmi menutup pendaftaran calon presiden (capres) dan calon wakil presiden (cawapres) Pemilu 2024. Semua parpol yang memiliki kursi di DPR berdasarkan Pemilu sebelumnya sudah mendaftarkan capres-cawapresnya melalui koalisi yang dibentuk.""Dan juga sudah kami sampaikan bahwa pada hari terakhir, hari ini, (25/10/2023), itu pendaftaran dibuka sampai jam 23.59 WIB. Namun demikian, nampaknya ini sudah selesai, tidak ada gabungan partai politik lagi yang akan datang. Karena memang partai politik peserta Pemilu 2019 yang memiliki kursi atau memiliki suara, hasil pemilu anggota DPR Pemilu 2019, sudah ikut dalam gabungan partai politik mendaftarkan masing-masing bakal pasangan calon presiden-wakil presidennya masing-masing,"" kata Ketua KPU, Hasyim As'yari kepada wartawan, Rabu (25/10/2023).Hasyim menuturkan 14 parpol yang lolos verifikasi sudah menggunakan kesempatannya mendaftarkan capres-cawapres ke KPU. Hasyim memastikan sudah tidak ada lagi parpol yang belum mendaftarkan pasangan capres dan cawapres ke KPU. ""Dengan demikian sudah ada 14 partai politik peserta Pemilu 2019 yang juga lolos sebagai peserta Pemilu 2024, sudah menggunakan kesempatannya untuk mendaftarkan bakal pasangan calon masing-masing. Sehingga dengan demikian, sudah tidak ada lagi partai politik peserta Pemilu 2019 yang juga menjadi peserta Pemilu 2024 yang tersisa, yang belum mendaftarkan bakal pasangan calon presiden-wakil presiden,"" tuturnya.""Sehingga demikian, sesungguhnya, hari ini hari terakhi, maka, kesempatan mendaftarkan bakal pasangan calon presiden-wakil presiden, sudah tutup. Artinya sudah tidak ada lagi partai politik atau gabungan partai politik yang akan datang atau akan hadir untuk mendaftarkan bakal pasangan calon presiden-wakil presiden,"" lanjutnya.Hasyim menyampaikan KPU akan memverifikasi data para paslon capres dan cawapres yang sudah mendaftar.""Selanjutnya, tahapan-tahapan berikutnya, KPU akan melakukan verifikasi atau penelitian administrasi terhadap dokumen syarat calon masing-masing bakal pasangan calon presiden maupaun wakil presiden,"" imbuhnya.Seperti diketahui ada tiga pasangan capres dan cawapres yang sudah mendaftar ke KPU. Pasangan pertama yang mendaftar ke KPU yakni Anies Baswedan dan Muhaimin Iskandar (Cak Imin) pada Kamis (19/10/2023).Selanjutnya di hari yang sama, pasangan Ganjar Pranowo dan Mahfud Md juga mendaftar ke KPU. Sementara, pasangan Prabowo Subianto dan Gibran Rakabuming Raka mendaftar pada Rabu (25/10/2023) di hari terakhir pendaftaran. (dek/aud)"
"Janji Berantas Korupsi, Mahfud: Wir Mundur Kau Wir!","Calon wakil presiden nomor urut 3 Mahfud MD menggunakan istilah anak muda ""Wir, mundur kau Wir!"" untuk mengungkapkan janji melawan korupsi yang menghambat pertumbuhan ekonomi. Pernyataan itu Mahfud sampaikan ketika memaparkan visi misi dalam debat perdana calon wakil presiden di Jakarta Convention Center (JCC), Jakarta Pusat, Jumat (22/12/2023). Pada kesempatan itu Mahfud mengungkapkan banyaknya persoalan korupsi yang menghambat pertumbuhan ekonomi. Salah satunya adalah pemerasan yang menilai para pengusaha dan investor. ""Kita harus lawan korupsi, menggunakan istilah anak muda ""Hai koruptor, kutabrak kau!', 'Hai Wir, mundur kau Wir',"" ujar Mahfud. Mahfud mengatakan, para pengusaha dan investor menghadapi pemangku kewenangan atau kebijakan yang korup bahkan diperas. Namun, ketika mereka membayar justru ditangkap dan disebut menyuap pejabat. Karena banyaknya persoalan korupsi, kata Mahfud, salah satu cara memperbaiki kondisi ekonomi adalah dengan memberantas korupsi. Mahfud mengaku pernah ada seseorang yang menyebut bahwa orang menjadi takut ditangkap jika Mahfud menjadi wakil presiden. Ia lantas menanyakan pandangan itu kepada para ekonom dan pelaku usaha. Namun, sebaliknya para pakar dan pengusaha ktu justru menyebut sosok speetinMahfid dibutuhkan.""Saya panggil para ekonom dan pelaku usaha, apakah betul anda takut kepada saya kalau saya wapres?"" ujar Mahfud. ""Tidak Bapak, justru kami perlu seorang penegak hukum seperti bapak. Karena apa? karena kalau kami mau berinvestasi di Indonesia ini diperas, mau berusaha ini diperas,"" lanjut Mahfud menirukan jawaban ekonom dan pengusaha.ini."
"Sebut Gibran Sudah Pamitan Jadi Cawapres Prabowo, Puan: Tak Ada Kembalikan KTA","Ketua DPP PDI-P Puan Maharani mengaku bahwa Wali Kota Solo Gibran Rakabuming Raka sudah berpamitan dengannya untuk maju menjadi bakal calon wakil presiden (cawapres) Prabowo Subianto. Hal itu disampaikan Puan merespons Prabowo Subianto dan Gibran Rakabuming yang sudah mendaftar ke Komisi Pemilihan Umum (KPU) sebagai bakal pasangan calon (paslon) peserta pemilihan presiden (Pilpres) 2024. ""Benar sudah ketemu. Ngobrol-ngobrol dan banyak hal yang kita bicarakan, dan ya sudah enggak masalah. Mas Gibran pamit, ingin menjadi cawapres dari Mas Prabowo,"" kata Puan ditemui di Gedung High End, Jakarta Pusat, Rabu (25/10/2023). Saat pertemuan itu, Puan mengaku tidak ada soal kabar bahwa Gibran mengembalikan Kartu Tanda Anggota (KTA) PDI-P. Ia pun kembali mengatakan bahwa Gibran hanya berpamitan untuk menjadi pendamping Prabowo dalam Pilpres 2024. ""Enggak ada, enggak ada mengembalikan KTA, enggak ada lain-lain, hanya pamit untuk menjadi cawapres Mas Prabowo,"" ujar Puan. Ketua DPR RI ini lantas ditanya soal nasib Gibran apakah tetap masuk struktur Tim Pemenangan Nasional (TPN) Ganjar-Mahfud. Menurutnya, ketika Gibran resmi menjadi bakal cawapres Prabowo, maka soal posisi di TPN untuk putra sulung Presiden Joko Widodo (Jokowi) itu sudah tak memungkinkan. Ditanya kembali apakah Gibran masih kader PDI-P pasca mendaftarkan diri sebagai bakal cawapres Prabowo, Puan menyerahkan hal itu untuk ditanyakan kembali pada Gibran. ""Kalau gitu, saya nanya lagi nanti (ke) Mas Gibran,"" kata eks Menko PMK ini. Diberitakan sebelumnya, Prabowo-Gibran resmi mendaftar ke KPU sebagai bakal pasangan calon presiden dan wakil presiden 2024, pada Rabu siang tadi. Pasangan Prabowo-Gibran diusung oleh partai politik dalam Koalisi Indonesia Maju (KIM) yang terdiri dari Partai Gerindra, Golkar, Partai Amanat Nasional (PAN), Partai Demokrat, Partai Solidaritas Indonesia (PSI), Gelora, Partai Bulan Bindang (PBB), Partai Ummat, dan Partai Prima. Bersamaan dengan pencalonan Gibran ini, hubungan PDI-P dan Presiden Jokowi dikabarkan merenggang. Gibran pun dirumorkan telah keluar dari PDI-P dan merapat ke Partai Golkar untuk menjadi cawapres Prabowo. Tetapi, hingga kini belum ada pihak yang bisa membenarkan soal kabar tersebut."
